,SO2,CO,O3,NO2,PM10,PM25,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),해면기압(hPa),시정(10m),지면온도(°C),month,day,hour,PM10_lag1
176,0.003,0.6,0.005,0.026,23.0,13.0,18.6,0.0,2.3,50.0,90.0,19.2,1010.6,1020.6,1995.0,20.4,10,8,9,10.0
177,0.002,0.6,0.005,0.025,24.0,11.0,19.2,0.0,2.0,50.0,90.0,20.0,1010.8,1020.8,1165.0,21.1,10,8,10,7.0
178,0.003,0.6,0.004,0.027,29.0,14.0,19.3,0.5,1.5,340.0,92.0,20.5,1011.5,1021.5,556.0,20.6,10,8,11,7.0
179,0.003,0.6,0.005,0.026,29.0,16.0,19.6,0.5,1.3,20.0,92.0,20.9,1011.1,1021.1,614.0,21.4,10,8,12,9.0
180,0.003,0.6,0.004,0.027,31.0,16.0,19.8,0.8,0.9,70.0,92.0,21.2,1011.0,1021.1,602.0,21.5,10,8,13,11.0
181,0.003,0.6,0.006,0.027,23.0,16.0,20.0,0.4,1.7,50.0,93.0,21.7,1010.9,1021.0,550.0,22.0,10,8,14,8.0
182,0.003,0.5,0.008,0.025,21.0,15.0,19.8,0.6,1.9,50.0,93.0,21.4,1010.6,1020.7,563.0,21.6,10,8,15,8.0
183,0.003,0.5,0.007,0.026,18.0,12.0,19.7,0.2,1.7,50.0,92.0,21.0,1010.8,1020.8,921.0,20.9,10,8,16,9.0
184,0.003,0.5,0.005,0.029,19.0,13.0,19.6,0.4,1.8,50.0,94.0,21.4,1011.1,1021.1,893.0,20.7,10,8,17,8.0
185,0.003,0.5,0.007,0.027,15.0,11.0,19.3,0.1,1.9,70.0,93.0,20.8,1011.1,1021.1,1391.0,19.8,10,8,18,9.0
186,0.003,0.5,0.006,0.028,16.0,10.0,19.1,0.0,2.1,50.0,94.0,20.8,1011.4,1021.4,1407.0,19.3,10,8,19,14.0
187,0.003,0.5,0.004,0.029,14.0,9.0,18.8,0.0,2.3,50.0,94.0,20.4,1011.9,1021.9,1614.0,19.0,10,8,20,9.0
188,0.003,0.5,0.007,0.025,14.0,11.0,18.7,0.0,2.5,70.0,94.0,20.2,1012.0,1022.0,1995.0,18.7,10,8,21,14.0
189,0.003,0.5,0.004,0.029,14.0,9.0,18.7,0.0,2.8,50.0,92.0,19.7,1012.3,1022.3,2000.0,18.6,10,8,22,12.0
190,0.003,0.4,0.008,0.023,14.0,12.0,18.8,0.0,2.0,70.0,91.0,19.6,1012.6,1022.6,2000.0,18.7,10,8,23,11.0
191,0.003,0.4,0.008,0.023,11.0,7.0,18.9,0.0,1.6,70.0,90.0,19.6,1013.0,1023.0,2000.0,18.6,10,9,0,13.0
192,0.003,0.4,0.008,0.023,14.0,10.0,19.0,0.0,1.3,90.0,89.0,19.5,1013.0,1023.0,2000.0,18.7,10,9,1,14.0
193,0.003,0.4,0.008,0.022,12.0,7.0,18.9,0.0,2.6,70.0,89.0,19.4,1013.0,1023.0,2000.0,18.7,10,9,2,15.0
194,0.003,0.3,0.015,0.014,11.0,6.0,18.8,0.0,3.0,50.0,87.0,18.8,1012.9,1022.9,2000.0,18.0,10,9,3,19.0
195,0.003,0.3,0.015,0.014,7.0,3.0,18.6,0.0,2.3,50.0,88.0,18.8,1012.7,1022.8,2000.0,18.1,10,9,4,15.0
196,0.003,0.3,0.019,0.011,7.0,3.0,18.6,0.0,2.5,50.0,88.0,18.8,1012.8,1022.9,2000.0,18.4,10,9,5,14.0
197,0.002,0.3,0.019,0.012,4.0,1.0,18.8,0.0,2.3,70.0,87.0,18.8,1013.3,1023.3,2000.0,18.4,10,9,6,16.0
198,0.002,0.4,0.011,0.019,4.0,2.0,18.8,0.0,2.7,50.0,88.0,19.0,1013.2,1023.2,2000.0,18.5,10,9,7,20.0
199,0.003,0.4,0.009,0.021,8.0,5.0,18.8,0.3,2.5,70.0,91.0,19.6,1013.5,1023.6,2000.0,19.6,10,9,8,18.0
200,0.003,0.4,0.01,0.021,10.0,3.0,19.2,0.0,3.3,50.0,90.0,20.0,1013.6,1023.6,2000.0,20.2,10,9,9,24.0
201,0.003,0.4,0.017,0.016,7.0,3.0,20.7,0.1,2.4,50.0,85.0,20.6,1013.5,1023.5,2000.0,24.3,10,9,10,29.0
202,0.003,0.4,0.018,0.016,7.0,2.0,21.3,0.0,2.8,50.0,80.0,20.2,1013.6,1023.6,2000.0,23.1,10,9,11,32.0
203,0.003,0.4,0.019,0.016,9.0,4.0,22.1,0.0,2.2,50.0,79.0,20.9,1013.2,1023.2,2000.0,24.4,10,9,12,32.0
204,0.003,0.3,0.022,0.015,11.0,4.0,22.3,0.0,3.1,50.0,77.0,20.6,1012.4,1022.3,2000.0,23.8,10,9,13,31.0
205,0.003,0.4,0.024,0.015,8.0,3.0,22.9,0.0,2.6,70.0,76.0,21.2,1011.2,1021.1,2000.0,24.6,10,9,14,15.0
206,0.003,0.3,0.026,0.013,8.0,3.0,23.1,0.0,2.1,50.0,76.0,21.4,1010.6,1020.5,2000.0,24.1,10,9,15,6.0
207,0.003,0.3,0.024,0.015,9.0,3.0,23.4,0.0,2.3,50.0,75.0,21.6,1010.6,1020.5,2000.0,25.0,10,9,16,4.0
208,0.003,0.4,0.025,0.013,8.0,1.0,24.0,0.0,2.4,70.0,73.0,21.7,1010.1,1019.9,2000.0,22.8,10,9,17,4.0
209,0.003,0.4,0.022,0.015,9.0,4.0,23.1,0.0,2.8,50.0,76.0,21.4,1010.0,1019.9,2000.0,21.1,10,9,18,3.0
210,0.003,0.4,0.017,0.017,14.0,7.0,22.2,0.0,2.2,50.0,80.0,21.3,1010.1,1020.0,2000.0,20.3,10,9,19,3.0
211,0.003,0.4,0.012,0.021,9.0,5.0,21.7,0.0,2.2,50.0,82.0,21.2,1010.3,1020.2,2000.0,19.8,10,9,20,13.0
212,0.002,0.5,0.007,0.026,14.0,9.0,21.3,0.0,2.0,70.0,84.0,21.2,1010.6,1020.6,2000.0,19.5,10,9,21,23.0
213,0.003,0.5,0.007,0.025,12.0,8.0,21.1,0.0,1.9,70.0,86.0,21.4,1010.4,1020.4,2000.0,19.2,10,9,22,24.0
214,0.004,0.6,0.003,0.029,11.0,8.0,20.8,0.0,1.4,70.0,87.0,21.3,1010.4,1020.4,2000.0,19.0,10,9,23,27.0
215,0.002,0.5,0.003,0.027,13.0,7.0,20.4,0.0,1.3,50.0,89.0,21.3,1010.3,1020.3,2000.0,18.9,10,10,0,33.0
216,0.002,0.6,0.002,0.027,14.0,6.0,20.3,0.0,0.9,50.0,90.0,21.3,1009.7,1019.7,2000.0,19.4,10,10,1,37.0
217,0.003,0.7,0.002,0.026,15.0,8.0,20.4,0.0,1.2,20.0,90.0,21.4,1009.3,1019.3,2000.0,20.0,10,10,2,42.0
218,0.003,0.6,0.002,0.024,19.0,12.0,20.5,0.0,0.7,70.0,91.0,21.8,1008.7,1018.7,2000.0,20.1,10,10,3,41.0
219,0.003,0.6,0.002,0.023,15.0,9.0,20.6,0.0,1.1,50.0,91.0,22.0,1007.8,1017.8,2000.0,20.1,10,10,4,36.0
220,0.003,0.5,0.002,0.022,14.0,11.0,20.6,0.0,0.9,50.0,91.0,22.0,1007.8,1017.8,2000.0,20.2,10,10,5,34.0
221,0.003,0.5,0.002,0.022,16.0,10.0,20.7,0.0,1.2,20.0,91.0,22.1,1008.4,1018.4,2000.0,20.3,10,10,6,28.0
222,0.003,0.5,0.002,0.023,20.0,11.0,20.8,0.0,0.9,360.0,91.0,22.2,1008.5,1018.5,2000.0,20.5,10,10,7,25.0
223,0.003,0.5,0.003,0.023,18.0,11.0,21.5,0.0,1.9,200.0,85.0,21.7,1008.6,1018.5,2000.0,20.9,10,10,8,25.0
224,0.004,0.4,0.023,0.019,24.0,15.0,22.5,0.0,2.8,180.0,84.0,22.8,1008.5,1018.4,2000.0,22.8,10,10,9,22.0
225,0.005,0.4,0.033,0.015,29.0,20.0,23.6,0.0,3.3,200.0,83.0,24.1,1008.2,1018.0,2000.0,24.3,10,10,10,19.0
226,0.005,0.4,0.037,0.012,32.0,25.0,23.7,0.0,3.2,200.0,82.0,24.0,1007.2,1017.0,1398.0,23.7,10,10,11,26.0
227,0.004,0.3,0.04,0.011,32.0,23.0,24.1,0.0,3.8,200.0,81.0,24.3,1006.2,1016.0,1995.0,23.7,10,10,12,30.0
228,0.004,0.3,0.038,0.008,31.0,23.0,21.9,1.9,3.5,270.0,90.0,23.5,1006.1,1016.0,444.0,22.5,10,10,13,31.0
229,0.003,0.3,0.028,0.011,15.0,12.0,21.2,3.9,3.5,270.0,95.0,23.8,1005.9,1015.8,227.0,21.8,10,10,14,31.0
230,0.003,0.3,0.027,0.012,6.0,6.0,20.5,2.7,3.1,270.0,95.0,22.8,1005.9,1015.9,226.0,21.4,10,10,15,30.0
231,0.003,0.4,0.03,0.011,4.0,3.0,20.2,1.7,2.1,250.0,95.0,22.4,1005.9,1015.9,950.0,21.1,10,10,16,26.0
232,0.003,0.4,0.029,0.013,4.0,4.0,19.7,0.1,3.5,290.0,94.0,21.6,1006.1,1016.0,1827.0,20.5,10,10,17,21.0
233,0.002,0.5,0.035,0.008,3.0,2.0,19.1,0.0,2.2,320.0,93.0,20.5,1006.4,1016.4,2000.0,20.1,10,10,18,20.0
234,0.002,0.5,0.033,0.009,3.0,4.0,18.2,0.0,3.0,270.0,90.0,18.8,1007.3,1017.3,1830.0,19.3,10,10,19,19.0
235,0.003,0.5,0.033,0.008,13.0,9.0,17.6,0.4,2.0,270.0,91.0,18.3,1008.6,1018.7,1005.0,18.8,10,10,20,19.0
236,0.003,0.5,0.032,0.008,23.0,14.0,16.6,1.0,4.1,320.0,86.0,16.2,1008.9,1019.0,1200.0,18.1,10,10,21,18.0
237,0.003,0.4,0.039,0.007,24.0,15.0,15.6,0.3,2.3,230.0,87.0,15.4,1009.6,1019.8,831.0,17.4,10,10,22,16.0
238,0.003,0.4,0.034,0.01,27.0,19.0,15.1,1.9,1.0,250.0,89.0,15.2,1009.5,1019.7,1903.0,17.3,10,10,23,13.0
239,0.003,0.4,0.028,0.013,33.0,18.0,14.9,0.3,2.3,270.0,91.0,15.4,1010.4,1020.7,1037.0,16.7,10,11,0,12.0
240,0.003,0.4,0.027,0.01,37.0,19.0,14.1,0.1,2.7,290.0,87.0,13.9,1010.6,1020.8,1895.0,16.4,10,11,1,16.0
241,0.003,0.4,0.028,0.006,42.0,14.0,13.5,0.1,1.5,290.0,83.0,12.8,1010.5,1020.8,1800.0,15.9,10,11,2,13.0
242,0.002,0.4,0.024,0.007,41.0,11.0,13.4,0.1,1.1,340.0,88.0,13.5,1010.4,1020.7,2000.0,15.9,10,11,3,11.0
243,0.003,0.4,0.024,0.006,36.0,10.0,13.1,0.0,1.8,270.0,90.0,13.5,1010.8,1021.1,2000.0,15.6,10,11,4,7.0
244,0.002,0.4,0.022,0.007,34.0,12.0,12.9,0.0,1.8,250.0,90.0,13.3,1011.0,1021.3,2000.0,15.4,10,11,5,7.0
245,0.003,0.3,0.023,0.009,28.0,9.0,12.8,0.0,1.7,270.0,90.0,13.2,1010.6,1020.9,2000.0,15.4,10,11,6,5.0
246,0.002,0.3,0.018,0.011,25.0,9.0,12.6,0.0,1.9,290.0,90.0,13.0,1011.1,1021.4,2000.0,15.3,10,11,7,9.0
247,0.002,0.3,0.017,0.011,25.0,9.0,12.8,0.0,2.2,290.0,88.0,12.9,1011.4,1021.7,2000.0,16.5,10,11,8,9.0
248,0.002,0.3,0.02,0.011,22.0,11.0,13.5,0.0,2.5,290.0,84.0,12.9,1011.8,1022.1,2000.0,18.7,10,11,9,10.0
249,0.002,0.4,0.022,0.013,19.0,6.0,15.0,0.0,1.9,270.0,75.0,12.7,1011.9,1022.2,2000.0,22.8,10,11,10,11.0
250,0.003,0.4,0.023,0.013,26.0,12.0,15.3,0.0,1.7,320.0,74.0,12.8,1011.5,1021.7,2000.0,21.1,10,11,11,18.0
251,0.003,0.4,0.024,0.013,30.0,13.0,16.2,0.0,3.0,50.0,68.0,12.4,1011.3,1021.5,2000.0,23.2,10,11,12,15.0
252,0.003,0.4,0.022,0.014,31.0,13.0,16.5,0.0,3.2,20.0,71.0,13.3,1011.0,1021.2,2000.0,21.2,10,11,13,13.0
253,0.003,0.4,0.023,0.015,31.0,13.0,16.6,0.0,1.1,50.0,72.0,13.6,1010.8,1021.0,2000.0,21.3,10,11,14,11.0
254,0.003,0.4,0.024,0.015,30.0,13.0,17.0,0.0,2.4,50.0,74.0,14.3,1010.8,1020.9,2000.0,20.6,10,11,15,11.0
255,0.003,0.4,0.028,0.013,26.0,13.0,17.5,0.0,3.0,20.0,71.0,14.1,1010.8,1020.9,2000.0,20.5,10,11,16,14.0
256,0.003,0.4,0.029,0.012,21.0,14.0,17.2,0.0,2.3,50.0,71.0,13.8,1011.2,1021.3,2000.0,18.6,10,11,17,13.0
257,0.003,0.4,0.026,0.014,20.0,12.0,16.7,0.0,1.9,340.0,73.0,13.8,1011.3,1021.5,2000.0,17.4,10,11,18,13.0
258,0.003,0.4,0.021,0.018,19.0,10.0,16.1,0.0,1.7,50.0,76.0,13.8,1011.6,1021.8,2000.0,16.5,10,11,19,13.0
259,0.003,0.5,0.014,0.023,19.0,11.0,15.6,0.0,2.1,50.0,78.0,13.7,1012.0,1022.2,2000.0,16.2,10,11,20,14.0
260,0.003,0.5,0.015,0.022,18.0,10.0,16.1,0.0,2.3,50.0,76.0,13.8,1012.2,1022.4,2000.0,16.6,10,11,21,12.0
261,0.003,0.3,0.024,0.013,16.0,9.0,16.2,0.0,2.5,50.0,76.0,13.9,1012.6,1022.8,2000.0,16.5,10,11,22,13.0
262,0.002,0.3,0.025,0.012,13.0,8.0,16.3,0.0,2.7,50.0,76.0,14.0,1012.6,1022.8,2000.0,16.3,10,11,23,11.0
263,0.002,0.4,0.018,0.017,12.0,5.0,16.2,0.0,2.8,50.0,76.0,13.9,1012.5,1022.7,2000.0,16.1,10,12,0,10.0
264,0.003,0.4,0.017,0.016,16.0,8.0,16.1,0.0,2.4,50.0,76.0,13.8,1012.3,1022.5,2000.0,16.0,10,12,1,11.0
265,0.003,0.3,0.017,0.015,13.0,6.0,15.8,0.0,2.6,50.0,77.0,13.7,1012.5,1022.7,2000.0,15.7,10,12,2,8.0
266,0.002,0.3,0.02,0.013,11.0,4.0,15.9,0.0,2.9,50.0,77.0,13.8,1012.7,1022.9,2000.0,15.6,10,12,3,11.0
267,0.002,0.3,0.023,0.011,7.0,4.0,15.9,0.0,3.0,50.0,77.0,13.8,1012.8,1023.0,2000.0,15.1,10,12,4,10.0
268,0.003,0.3,0.024,0.01,7.0,4.0,16.0,0.0,2.9,70.0,77.0,13.9,1013.3,1023.5,2000.0,15.2,10,12,5,13.0
269,0.003,0.3,0.022,0.014,5.0,2.0,16.0,0.0,2.6,70.0,78.0,14.1,1013.8,1024.0,2000.0,15.2,10,12,6,9.0
270,0.003,0.3,0.014,0.023,9.0,4.0,16.0,0.0,3.4,50.0,77.0,13.9,1014.0,1024.2,2000.0,15.2,10,12,7,13.0
271,0.003,0.3,0.019,0.021,9.0,2.0,16.4,0.0,3.1,50.0,75.0,13.9,1014.6,1024.8,2000.0,16.2,10,12,8,11.0
272,0.003,0.3,0.026,0.015,10.0,3.0,17.4,0.0,3.8,50.0,70.0,13.8,1015.4,1025.6,2000.0,17.9,10,12,9,11.0
273,0.003,0.3,0.029,0.013,11.0,1.0,19.7,0.0,4.5,70.0,60.0,13.7,1015.6,1025.6,2000.0,24.3,10,12,10,10.0
274,0.003,0.3,0.032,0.011,18.0,1.0,19.7,0.0,5.4,70.0,59.0,13.5,1015.4,1025.4,2000.0,22.6,10,12,11,12.0
275,0.003,0.3,0.031,0.012,15.0,5.0,19.4,0.0,4.5,50.0,60.0,13.5,1015.3,1025.3,2000.0,22.7,10,12,12,9.0
276,0.003,0.3,0.032,0.012,13.0,2.0,19.7,0.0,4.1,70.0,59.0,13.5,1014.7,1024.7,2000.0,22.5,10,12,13,7.0
277,0.003,0.3,0.033,0.01,11.0,3.0,20.7,0.0,3.0,70.0,58.0,14.1,1014.5,1024.5,2000.0,25.5,10,12,14,6.0
278,0.002,0.3,0.033,0.01,11.0,5.0,20.7,0.0,4.5,70.0,58.0,14.1,1014.1,1024.1,2000.0,23.5,10,12,15,38.92536106296938
279,0.003,0.3,0.032,0.012,14.0,4.0,21.3,0.0,3.6,70.0,55.0,13.8,1014.4,1024.4,2000.0,22.5,10,12,16,18.0
280,0.002,0.3,0.031,0.012,13.0,4.0,20.0,0.0,2.9,50.0,57.0,13.3,1014.6,1024.7,2000.0,19.2,10,12,17,16.0
281,0.003,0.4,0.027,0.015,13.0,5.0,19.3,0.0,3.3,70.0,59.0,13.1,1015.0,1025.0,2000.0,17.9,10,12,18,14.0
282,0.002,0.4,0.024,0.018,13.0,8.0,18.5,0.0,2.8,70.0,61.0,12.9,1015.1,1025.2,2000.0,16.5,10,12,19,18.0
283,0.003,0.4,0.024,0.016,14.0,6.0,18.0,0.0,2.0,70.0,63.0,12.9,1015.6,1025.7,2000.0,16.1,10,12,20,19.0
284,0.003,0.3,0.025,0.017,12.0,6.0,17.6,0.0,3.6,50.0,65.0,13.0,1015.9,1026.0,2000.0,15.6,10,12,21,19.0
285,0.003,0.3,0.027,0.014,13.0,5.0,17.2,0.0,4.1,70.0,67.0,13.1,1016.2,1026.4,2000.0,15.2,10,12,22,14.0
286,0.002,0.3,0.029,0.012,11.0,4.0,16.9,0.0,3.1,70.0,69.0,13.2,1016.3,1026.5,2000.0,15.0,10,12,23,15.0
287,0.003,0.3,0.029,0.013,10.0,3.0,16.7,0.0,3.3,50.0,70.0,13.2,1016.1,1026.3,2000.0,15.1,10,13,0,13.0
288,0.002,0.3,0.031,0.012,11.0,2.0,16.2,0.0,2.6,50.0,71.0,13.0,1015.8,1026.0,2000.0,14.9,10,13,1,13.0
289,0.002,0.3,0.03,0.011,8.0,3.0,15.9,0.0,3.1,50.0,72.0,12.9,1015.7,1025.9,2000.0,14.5,10,13,2,11.0
290,0.003,0.3,0.025,0.015,11.0,4.0,15.5,0.0,2.6,70.0,75.0,13.1,1015.4,1025.7,2000.0,14.2,10,13,3,15.0
291,0.002,0.3,0.025,0.014,10.0,4.0,15.1,0.0,2.7,70.0,75.0,12.8,1015.3,1025.6,2000.0,13.9,10,13,4,13.0
292,0.003,0.3,0.023,0.015,13.0,5.0,15.0,0.0,3.1,50.0,75.0,12.7,1015.3,1025.6,2000.0,13.8,10,13,5,14.0
293,0.003,0.3,0.018,0.019,9.0,4.0,15.1,0.0,3.3,50.0,74.0,12.6,1015.5,1025.8,2000.0,13.8,10,13,6,13.0
294,0.003,0.4,0.007,0.029,13.0,6.0,14.9,0.0,2.7,50.0,75.0,12.7,1015.7,1026.0,2000.0,13.7,10,13,7,11.0
295,0.002,0.4,0.008,0.03,11.0,5.0,15.5,0.0,3.0,50.0,75.0,13.1,1015.8,1026.1,2000.0,14.5,10,13,8,12.0
296,0.003,0.4,0.018,0.023,11.0,2.0,18.0,0.0,3.6,50.0,67.0,13.7,1015.5,1025.6,2000.0,18.7,10,13,9,16.0
297,0.003,0.3,0.025,0.017,10.0,3.0,19.6,0.0,3.2,50.0,62.0,14.1,1015.3,1025.3,2000.0,23.4,10,13,10,16.0
298,0.003,0.3,0.033,0.011,12.0,2.0,21.5,0.0,2.6,90.0,59.0,15.1,1015.0,1025.0,2000.0,26.4,10,13,11,24.0
299,0.003,0.3,0.037,0.009,9.0,2.0,22.1,0.0,3.6,70.0,55.0,14.6,1014.2,1024.2,2000.0,30.2,10,13,12,26.0
300,0.003,0.3,0.038,0.009,7.0,2.0,23.3,0.0,2.7,70.0,55.0,15.7,1013.2,1023.1,2000.0,31.8,10,13,13,28.0
301,0.002,0.3,0.039,0.01,6.0,3.0,24.0,0.0,2.2,110.0,52.0,15.5,1012.0,1021.8,2000.0,29.7,10,13,14,22.0
302,0.003,0.3,0.041,0.011,38.92536106296938,6.0,24.2,0.0,1.6,110.0,55.0,16.5,1011.8,1021.6,2000.0,26.6,10,13,15,28.0
303,0.003,0.4,0.039,0.016,18.0,6.0,25.0,0.0,2.1,180.0,53.0,16.7,1011.6,1021.5,2000.0,25.5,10,13,16,29.0
304,0.003,0.4,0.038,0.016,16.0,7.0,24.0,0.0,1.7,180.0,55.0,16.3,1011.5,1021.3,2000.0,21.6,10,13,17,31.0
305,0.003,0.4,0.035,0.02,14.0,8.0,22.4,0.0,1.8,140.0,60.0,16.2,1011.4,1021.3,2000.0,19.4,10,13,18,32.0
306,0.003,0.5,0.02,0.035,18.0,12.0,21.4,0.0,1.4,340.0,66.0,16.7,1011.5,1021.5,2000.0,18.2,10,13,19,28.0
307,0.003,0.6,0.014,0.038,19.0,12.0,20.7,0.0,1.1,140.0,70.0,17.0,1012.1,1022.1,2000.0,18.3,10,13,20,24.0
308,0.003,0.5,0.014,0.034,19.0,14.0,20.5,0.0,1.3,200.0,70.0,16.8,1012.3,1022.3,2000.0,17.6,10,13,21,21.0
309,0.003,0.5,0.013,0.03,14.0,9.0,20.3,0.0,0.8,110.0,71.0,16.8,1012.7,1022.8,2000.0,18.3,10,13,22,17.0
310,0.003,0.4,0.01,0.03,15.0,7.0,19.8,0.0,1.3,160.0,73.0,16.8,1012.3,1022.4,2000.0,17.5,10,13,23,21.0
311,0.003,0.4,0.01,0.028,13.0,8.0,19.3,0.0,1.3,20.0,77.0,17.2,1011.9,1021.9,2000.0,17.0,10,14,0,18.0
312,0.003,0.3,0.015,0.021,13.0,7.0,18.3,0.0,1.3,20.0,81.0,16.9,1011.3,1021.4,2000.0,16.5,10,14,1,20.0
313,0.003,0.3,0.017,0.017,11.0,6.0,18.1,0.0,1.3,360.0,82.0,16.9,1011.4,1021.5,2000.0,16.5,10,14,2,20.0
314,0.002,0.3,0.016,0.017,15.0,6.0,18.0,0.0,0.8,50.0,83.0,17.0,1011.1,1021.2,2000.0,17.4,10,14,3,23.0
315,0.003,0.3,0.015,0.017,13.0,6.0,18.0,0.0,1.9,360.0,84.0,17.3,1011.0,1021.1,2000.0,17.7,10,14,4,27.0
316,0.002,0.3,0.011,0.019,14.0,9.0,17.9,0.0,1.3,50.0,85.0,17.4,1010.5,1020.6,2000.0,17.2,10,14,5,30.0
317,0.003,0.3,0.012,0.019,13.0,7.0,17.7,0.0,1.3,90.0,83.0,16.7,1010.8,1020.9,2000.0,17.4,10,14,6,26.0
318,0.003,0.3,0.01,0.021,11.0,5.0,17.4,0.0,2.0,20.0,85.0,16.8,1010.9,1021.0,2000.0,17.3,10,14,7,22.0
319,0.003,0.4,0.008,0.024,12.0,5.0,17.8,0.0,1.8,20.0,86.0,17.5,1011.0,1021.1,2000.0,18.8,10,14,8,18.0
320,0.003,0.4,0.01,0.024,16.0,4.0,18.5,0.0,0.4,0.0,83.0,17.6,1010.9,1020.9,2000.0,19.8,10,14,9,21.0
321,0.003,0.4,0.013,0.026,16.0,5.0,20.0,0.0,2.0,230.0,76.0,17.7,1010.8,1020.8,2000.0,24.9,10,14,10,21.0
322,0.003,0.4,0.032,0.023,24.0,10.0,21.0,0.0,2.2,250.0,70.0,17.4,1010.3,1020.3,2000.0,24.9,10,14,11,25.0
323,0.003,0.4,0.037,0.024,26.0,13.0,21.7,0.0,2.5,270.0,63.0,16.3,1009.6,1019.5,2000.0,28.1,10,14,12,23.0
324,0.003,0.4,0.046,0.022,28.0,18.0,22.5,0.0,2.3,270.0,61.0,16.5,1008.7,1018.6,2000.0,26.4,10,14,13,17.0
325,0.003,0.4,0.056,0.018,22.0,12.0,23.4,0.0,2.8,250.0,58.0,16.6,1008.0,1017.8,2000.0,30.2,10,14,14,38.92536106296938
326,0.004,0.4,0.058,0.016,28.0,18.0,23.8,0.0,3.5,200.0,54.0,15.9,1007.4,1017.2,2000.0,29.0,10,14,15,38.92536106296938
327,0.003,0.4,0.054,0.017,29.0,16.0,23.6,0.0,3.7,250.0,57.0,16.5,1007.5,1017.3,2000.0,24.3,10,14,16,38.92536106296938
328,0.003,0.4,0.047,0.017,31.0,15.0,22.5,0.0,2.8,270.0,57.0,15.5,1007.8,1017.7,2000.0,21.2,10,14,17,38.92536106296938
329,0.003,0.4,0.04,0.017,32.0,17.0,20.6,0.0,2.7,270.0,63.0,15.3,1007.9,1017.9,2000.0,18.8,10,14,18,21.0
330,0.003,0.4,0.04,0.018,28.0,14.0,19.8,0.0,2.7,290.0,69.0,15.9,1008.4,1018.4,2000.0,18.0,10,14,19,23.0
331,0.003,0.4,0.04,0.016,24.0,13.0,19.1,0.0,3.4,270.0,73.0,16.1,1008.2,1018.2,2000.0,17.4,10,14,20,23.0
332,0.003,0.4,0.036,0.015,21.0,14.0,18.9,0.0,2.0,250.0,78.0,16.9,1008.3,1018.3,2000.0,17.4,10,14,21,22.0
333,0.003,0.4,0.033,0.015,17.0,9.0,18.6,0.0,1.6,270.0,79.0,16.8,1008.1,1018.1,2000.0,17.7,10,14,22,22.0
334,0.003,0.3,0.031,0.017,21.0,9.0,18.7,0.0,1.8,270.0,82.0,17.6,1007.8,1017.8,2000.0,17.7,10,14,23,35.0
335,0.003,0.3,0.032,0.016,18.0,8.0,18.5,0.0,2.2,270.0,82.0,17.4,1007.6,1017.6,2000.0,17.6,10,15,0,32.0
336,0.002,0.4,0.025,0.019,20.0,9.0,18.5,0.0,1.9,270.0,81.0,17.2,1007.5,1017.5,2000.0,18.0,10,15,1,31.0
337,0.003,0.4,0.026,0.017,20.0,9.0,18.3,0.0,1.9,250.0,82.0,17.2,1007.3,1017.3,2000.0,17.6,10,15,2,23.0
338,0.003,0.4,0.029,0.013,23.0,12.0,18.1,0.0,2.4,320.0,82.0,16.9,1007.2,1017.2,2000.0,17.8,10,15,3,18.0
339,0.003,0.3,0.034,0.008,27.0,13.0,17.6,0.0,2.8,290.0,82.0,16.4,1007.1,1017.2,2000.0,17.3,10,15,4,21.0
340,0.002,0.3,0.032,0.008,30.0,15.0,17.3,0.0,1.6,320.0,84.0,16.5,1007.2,1017.3,2000.0,17.3,10,15,5,25.0
341,0.002,0.4,0.028,0.012,26.0,14.0,17.1,0.0,1.5,320.0,85.0,16.5,1007.6,1017.7,2000.0,17.3,10,15,6,25.0
342,0.002,0.4,0.037,0.012,22.0,14.0,17.0,0.0,1.0,20.0,82.0,15.8,1008.0,1018.1,2000.0,17.4,10,15,7,32.0
343,0.002,0.4,0.033,0.015,18.0,12.0,17.2,0.0,2.0,50.0,82.0,16.0,1008.5,1018.6,2000.0,18.3,10,15,8,33.0
344,0.003,0.4,0.029,0.017,21.0,13.0,17.7,0.0,0.9,70.0,80.0,16.1,1008.5,1018.6,2000.0,20.6,10,15,9,40.0
345,0.003,0.4,0.025,0.022,21.0,12.0,18.3,0.0,2.2,20.0,75.0,15.7,1008.8,1018.8,2000.0,21.1,10,15,10,39.0
346,0.003,0.5,0.028,0.02,25.0,15.0,18.8,0.0,1.7,20.0,75.0,16.2,1009.1,1019.1,2000.0,21.4,10,15,11,45.0
347,0.003,0.5,0.028,0.019,23.0,14.0,19.6,0.0,2.4,50.0,77.0,17.5,1008.7,1018.7,2000.0,24.3,10,15,12,42.0
348,0.003,0.4,0.03,0.016,17.0,15.0,20.9,0.0,1.9,70.0,71.0,17.5,1007.6,1017.6,2000.0,26.6,10,15,13,38.0
349,0.003385060129509714,0.5056451612903227,0.029246334987879492,0.0233455069124424,38.92536106296938,20.46600484820501,21.4,0.0,2.0,20.0,68.0,17.3,1007.3,1017.2,2000.0,26.1,10,15,14,35.0
